ID,Dollars,Area,Region
4395,258.84,Urban,5
4396,157.64,Urban,5
4397,118.67,Urban,5
4398,207.34,Urban,5
4399,130.61,Urban,5
4400,184.26,Urban,5
4401,202.17,Urban,5
4402,291.98,Urban,5
4403,230.05,Urban,5
4404,192.65,Urban,5
4405,250.63,Urban,5
4406,133.24,Urban,5
4407,298.21,Urban,5
4408,277.07,Urban,5
4409,208.07,Urban,5
4410,324.71,Urban,5
4411,146.99,Urban,5
4412,166.3,Urban,5
4413,237.98,Urban,5
4414,262.9,Urban,5
4415,134.61,Urban,5
4416,341.6,Urban,5
4417,280.33,Urban,5
4418,262.68,Urban,5
4419,171.73,Urban,5
4420,175.99,Urban,5
4421,133.09,Urban,5
4422,103.74,Urban,5
4423,366.26,Urban,5
4424,183.65,Urban,5
4425,268.88,Urban,5
4426,331.58,Urban,5
4427,345.8,Urban,5
4428,231.37,Urban,5
4429,143.01,Urban,5
4430,114.84,Urban,5
4431,165.79,Urban,5
4432,116.75,Urban,5
4433,181.08,Urban,5
4434,234.58,Urban,5
4435,215.45,Urban,5
4436,180.35,Urban,5
4437,176.35,Urban,5
4438,243.41,Urban,5
4439,142.42,Urban,5
4440,220.56,Urban,5
4441,195.47,Urban,5
4442,185.18,Urban,5
4443,136.8,Urban,5
4444,134.46,Urban,5
4445,241.86,Urban,5
4446,452.45,Urban,5
4447,105.07,Urban,5
4448,313.37,Urban,5
4449,150.72,Urban,5
4450,347.92,Urban,5
4451,211.45,Urban,5
4452,230.55,Urban,5
4453,196.05,Urban,5
4454,459.2,Urban,5
4455,263.27,Urban,5
4456,185.57,Urban,5
4457,247.33,Urban,6
4458,99.53,Urban,6
4459,92.75,Urban,6
4460,196.22,Urban,6
4461,140.94,Urban,6
4462,192.62,Urban,6
4463,604.15,Urban,6
4464,148.86,Urban,6
4465,249.4,Urban,6
4466,359.02,Urban,6
4467,217.99,Urban,6
4468,323.2,Urban,6
4469,279.11,Urban,6
4470,506.35,Urban,6
4471,200.35,Urban,6
4472,211.77,Urban,6
4473,124.13,Urban,6
4474,97.31,Urban,6
4475,323.27,Urban,6
4476,133.71,Urban,6
4477,165.55,Urban,6
4478,108.75,Urban,6
4479,370.68,Urban,6
4480,266.15,Urban,6
4481,158.45,Urban,6
4482,562.31,Urban,6
4483,380.24,Urban,6
4484,404.84,Urban,6
4485,167.93,Urban,6
4486,119.01,Urban,6
4487,293.02,Urban,6
4488,186.99,Urban,6
4489,262.8,Urban,6
4490,216.11,Urban,6
4491,273.96,Urban,6
4492,398.22,Urban,6
4493,391.8,Urban,6
4494,188.31,Urban,6
4495,217.53,Urban,6
4496,247.88,Urban,6
4497,426.8,Urban,6
4498,533.91,Urban,6
4499,415.83,Urban,6
4500,169.11,Urban,6
4501,259.02,Urban,6
4502,296.05,Urban,6
4503,569.23,Urban,6
4504,124.19,Urban,6
4505,1151.96,Urban,6
4506,180.53,Urban,6
4507,402.51,Urban,6
4508,623.21,Urban,6
4509,103.56,Urban,6
4510,140.37,Urban,6
4511,559.28,Urban,6
4512,290.58,Urban,6
4513,409.22,Urban,6
4514,153.41,Urban,6
4515,468.05,Urban,6
4516,196.83,Urban,6
4517,498.13,Urban,6
4518,159.43,Urban,6
4519,119.07,Urban,6
4520,428.02,Urban,6
4521,303.67,Urban,6
4522,333.24,Urban,6
4523,372.57,Urban,6
4524,330.24,Urban,6
4525,436.15,Urban,6
4526,315.85,Urban,6
4527,1416.38,Urban,6
4528,185.04,Urban,6
4529,306.01,Urban,6
4530,197.67,Urban,6
4531,468.39,Urban,6
4532,512.22,Urban,6
4533,261.8,Urban,6
4534,339.32,Urban,6
4535,196.14,Urban,6
4536,117.98,Urban,6
4537,329.82,Urban,6
4538,233.31,Urban,6
4539,243.36,Urban,6
4540,300.41,Urban,6
4541,172.14,Urban,6
4542,78.71,Urban,6
4543,622.22,Urban,6
4544,589.39,Urban,6
4545,309.25,Urban,6
4546,226.17,Urban,6
4547,207.04,Urban,6
4548,1311.42,Urban,6
4549,602.43,Urban,6
4550,423.43,Urban,6
4551,246.75,Urban,6
4552,400.82,Urban,6
4553,769.36,Urban,6
4554,469.54,Urban,6
4555,710.79,Urban,6
4556,125.52,Urban,6
4557,287.52,Urban,6
4558,242.88,Urban,6
4559,485.37,Urban,6
4560,319.83,Urban,6
4561,258.27,Urban,6
4562,255.95,Urban,6
4563,352.58,Urban,6
4564,157.76,Urban,6
4565,309.41,Urban,6
4566,359.09,Urban,6
4567,421.27,Urban,6
4568,166.69,Urban,6
4569,400.55,Urban,6
4570,273.92,Urban,6
4571,843.31,Urban,6
4572,176.05,Urban,6
4573,83.75,Urban,6
4574,194.25,Urban,6
4575,116.03,Urban,6
4576,190.94,Urban,6
4577,457.53,Urban,6
4578,401.31,Urban,6
4579,282.41,Urban,6
4580,108.92,Urban,6
4581,95.53,Urban,6
4582,257.73,Urban,6
4583,75.46,Urban,6
4584,468.26,Urban,6
4585,787.62,Urban,6
4586,173.84,Urban,6
4587,218.27,Urban,6
4588,298.53,Urban,6
4589,385.59,Urban,6
4590,156.59,Urban,6
4591,179.76,Urban,6
4592,299.55,Urban,6
4593,102.17,Urban,6
4594,237.65,Urban,6
4595,203.56,Urban,6
4596,253.59,Urban,6
4597,157.68,Urban,6
4598,947.85,Urban,6
4599,465.79,Urban,6
4600,285.95,Urban,6
4601,308.09,Urban,6
4602,96.79,Urban,6
4603,914.91,Urban,6
4604,119.73,Urban,6
4605,143.58,Urban,6
4606,186.86,Urban,6
4607,401.96,Urban,6
4608,257.87,Urban,6
4609,138.25,Urban,6
4610,195.41,Urban,6
4611,389.22,Urban,6
4612,977.41,Urban,6
4613,263.21,Urban,6
4614,297.13,Urban,6
4615,171.94,Urban,6
4616,291.57,Urban,6
4617,116.82,Urban,6
4618,587.29,Urban,6
4619,238.95,Urban,6
4620,191.14,Urban,6
4621,122.51,Urban,6
4622,191.24,Urban,6
4623,413.36,Urban,6
4624,267.57,Urban,6
4625,219.27,Urban,6
4626,384.87,Urban,6
4627,845.51,Urban,6
4628,218.16,Urban,6
4629,411.46,Urban,6
4630,309.79,Urban,6
4631,373.03,Urban,6
4632,446.09,Urban,6
4633,427.45,Urban,6
4634,345.73,Urban,6
4635,521.2,Urban,6
4636,293.07,Urban,6
4637,365.67,Urban,6
4638,223.33,Urban,6
4639,104.33,Urban,6
4640,175.59,Urban,6
4641,465.99,Urban,6
4642,768.45,Urban,6
4643,438.23,Urban,6
4644,502.34,Urban,6
4645,142.98,Urban,6
4646,278.58,Urban,6
4647,513.43,Urban,6
4648,135.78,Urban,6
4649,186.44,Urban,6
4650,416.21,Urban,6
4651,213.71,Urban,6
4652,407.65,Urban,6
4653,277.63,Urban,6
4654,373.34,Urban,6
4655,726.34,Urban,6
4656,122.98,Urban,6
4657,169.23,Urban,6
4658,284.58,Urban,6
4659,309.65,Urban,6
4660,289.09,Urban,6
4661,158.62,Urban,6
4662,195.31,Urban,6
4663,178.68,Urban,6
4664,215.69,Urban,6
4665,173.25,Urban,6
4666,255.83,Urban,6
4667,1203.65,Urban,6
4668,294.27,Urban,6
4669,624,Urban,6
4670,440.37,Urban,6
4671,141.76,Urban,6
4672,339.13,Urban,6
4673,315.88,Urban,6
4674,196.4,Urban,6
4675,854.11,Urban,6
4676,240.43,Urban,6
4677,774.13,Urban,6
4678,327.17,Urban,6
4679,416.94,Urban,6
4680,728.47,Urban,6
4681,154.23,Urban,6
4682,248.71,Urban,6
4683,270.52,Urban,6
4684,721.51,Urban,6
4685,140.62,Urban,6
4686,468.69,Urban,6
4687,310.21,Urban,6
4688,497.92,Urban,6
4689,289.75,Urban,6
4690,103.12,Urban,6
4691,338.92,Urban,6
4692,359.95,Urban,6
4693,242.1,Urban,6
4694,254.8,Urban,6
4695,321.9,Urban,6
4696,552.04,Urban,6
4697,338.7,Urban,6
4698,184.78,Urban,6
4699,385.9,Urban,6
4700,263.29,Urban,6
4701,319.22,Urban,6
4702,335.6,Urban,6
4703,233.17,Urban,6
4704,284.31,Urban,6
4705,308.06,Urban,6
4706,393.64,Urban,6
4707,419.65,Urban,6
4708,243.21,Urban,6
4709,646.46,Urban,6
4710,430.33,Urban,6
4711,224.1,Urban,6
4712,455.62,Urban,6
4713,784.51,Urban,6
4714,812.53,Urban,6
4715,271.48,Urban,6
4716,205.02,Urban,6
4717,706.18,Urban,6
4718,234.39,Urban,6
4719,247.22,Urban,6
4720,144.69,Urban,6
4721,276.35,Urban,6
4722,467.59,Urban,6
4723,656.12,Urban,6
4724,739.38,Urban,6
4725,153.22,Urban,6
4726,428.26,Urban,6
4727,155.76,Urban,6
4728,119.28,Urban,6
4729,333.95,Urban,6
4730,686.13,Urban,6
4731,570.59,Urban,6
4732,385.52,Urban,6
4733,294.57,Urban,6
4734,187.53,Urban,6
4735,233.54,Urban,6
4736,125.59,Urban,6
4737,165.95,Urban,6
4738,410.98,Urban,6
4739,129.36,Urban,6
4740,237.69,Urban,6
4741,204.1,Urban,6
4742,803.06,Urban,6
4743,196.14,Urban,6
4744,409.38,Urban,6
4745,536.42,Urban,6
4746,373.67,Urban,6
4747,259.05,Urban,6
4748,627.88,Urban,6
4749,506.78,Urban,6
4750,341.14,Urban,6
4751,747.22,Urban,6
4752,144.86,Urban,6
4753,201.66,Urban,6
4754,195.88,Urban,6
4755,162.66,Urban,6
4756,202.58,Urban,6
4757,383.55,Urban,6
4758,156.94,Urban,6
4759,416.25,Urban,6
4760,356.25,Urban,6
4761,74.26,Urban,6
4762,719.61,Urban,6
4763,135.94,Urban,6
4764,253.63,Urban,6
4765,219.24,Urban,6
4766,205.37,Urban,6
4767,222.78,Urban,6
4768,237.41,Urban,6
4769,358.52,Urban,6
4770,156.12,Urban,6
4771,111.73,Urban,6
4772,225.53,Urban,6
4773,283.87,Urban,6
4774,141.73,Urban,6
4775,82.63,Urban,6
4776,211.87,Urban,6
4777,139.42,Urban,6
4778,280.55,Urban,6
4779,268.25,Urban,6
4780,310.09,Urban,6
4781,353.47,Urban,6
4782,604.75,Urban,6
4783,295.63,Urban,6
4784,860.1,Urban,6
4785,202.42,Urban,6
4786,1366.94,Urban,6
4787,300.96,Urban,6
4788,922.32,Urban,6
4789,219.65,Urban,6
4790,255.03,Urban,6
4791,244.74,Urban,6
4792,379.12,Urban,6
4793,392.55,Urban,6
4794,151.97,Urban,6
4795,288.7,Urban,6
4796,141.73,Urban,6
4797,306.09,Urban,6
4798,331.89,Urban,6
4799,438.4,Urban,6
4800,223.05,Urban,6
4801,376.57,Urban,6
4802,181.17,Urban,6
4803,369.92,Urban,6
4804,352,Urban,6
4805,204.49,Urban,6
4806,288.47,Urban,6
4807,164.21,Urban,6
4808,161.99,Urban,6
4809,265.16,Urban,6
4810,568.62,Urban,6
4811,318.46,Urban,6
4812,166.25,Urban,6
4813,648.62,Urban,6
4814,230.57,Urban,6
4815,522.69,Urban,6
4816,174.79,Urban,6
4817,1086.91,Urban,6
4818,125.84,Urban,6
4819,277.67,Urban,6
4820,183.58,Urban,6
4821,246.52,Urban,6
4822,188.79,Urban,6
4823,396.29,Urban,6
4824,677.98,Urban,6
4825,249.67,Urban,6
4826,876.63,Urban,6
4827,1137.75,Urban,6
4828,136.66,Urban,6
4829,533.84,Urban,6
4830,302.72,Urban,6
4831,143.77,Urban,6
4832,206.32,Urban,6
4833,271,Urban,6
4834,212.9,Urban,6
4835,267.9,Urban,6
4836,203.85,Urban,6
4837,352.07,Urban,6
4838,222.5,Urban,6
4839,187.39,Urban,6
4840,657.05,Urban,6
4841,178.63,Urban,6
4842,411.94,Urban,6
4843,224.48,Urban,6
4844,640.37,Urban,6
4845,1398.09,Urban,6
4846,815.34,Urban,6
4847,315.03,Urban,6
4848,554.9,Urban,6
4849,929.55,Urban,4
4850,397.02,Urban,4
4851,252.47,Urban,4
4852,159.23,Urban,4
4853,229.24,Urban,4
4854,113.93,Urban,4
4855,125.35,Urban,4
4856,373.42,Urban,4
4857,274.31,Urban,4
4858,350.07,Urban,4
4859,174.03,Urban,4
4860,136.35,Urban,4
4861,124.23,Urban,4
4862,281.65,Urban,4
4863,456.61,Urban,4
4864,179.73,Urban,4
4865,259.51,Urban,4
4866,136.37,Urban,4
4867,197.19,Urban,4
4868,180.87,Urban,4
4869,812.58,Urban,4
4870,160.84,Urban,4
4871,406.18,Urban,4
4872,220.54,Urban,4
4873,350.02,Urban,4
4874,245.18,Urban,4
4875,116.45,Urban,4
4876,109.63,Urban,4
4877,198.55,Urban,4
4878,265.17,Urban,4
4879,159.23,Urban,4
4880,310.74,Urban,4
4881,100.14,Urban,4
4882,70.6,Urban,4
4883,219.43,Urban,4
4884,158.3,Urban,4
4885,148.03,Urban,4
4886,229.51,Urban,4
4887,204.75,Urban,4
4888,549.16,Urban,4
4889,362.1,Urban,4
4890,241.8,Urban,4
4891,298.89,Urban,4
4892,323.74,Urban,4
4893,335.27,Urban,4
4894,479.14,Urban,4
4895,130.46,Urban,4
4896,431.17,Urban,4
4897,1178.21,Urban,4
4898,242.09,Urban,4
4899,197.72,Urban,4
4900,483.12,Urban,4
4901,222.87,Urban,4
4902,422.56,Urban,4
4903,940.25,Urban,4
4904,531.81,Urban,4
4905,244.18,Urban,4
4906,299.45,Urban,4
4907,198.91,Urban,4
4908,233.06,Urban,4
4909,573.52,Urban,4
4910,134.96,Urban,4
4911,181.32,Urban,4
4912,307.63,Urban,4
4913,254.48,Urban,4
4914,308.04,Urban,4
4915,851.86,Urban,4
4916,199.54,Urban,4
4917,137.14,Urban,4
4918,143.92,Urban,4
4919,493.15,Urban,4
4920,164.32,Urban,4
4921,177.16,Urban,4
4922,831.14,Urban,4
4923,171.06,Urban,4
4924,276.1,Urban,4
4925,803.32,Urban,4
4926,454.62,Urban,4
4927,96.51,Urban,4
4928,288.79,Urban,4
4929,365.51,Urban,4
4930,126.81,Urban,4
4931,240.11,Urban,4
4932,261.54,Urban,4
4933,560.76,Urban,4
4934,239.98,Urban,4
4935,221.5,Urban,4
4936,182.64,Urban,4
4937,90.33,Urban,4
4938,179.18,Urban,4
4939,185.9,Urban,4
4940,798.71,Urban,4
4941,109.5,Urban,4
4942,200.5,Urban,4
4943,127.42,Urban,4
4944,146.41,Urban,4
4945,193.2,Urban,4
4946,246.99,Urban,4
4947,412.52,Urban,4
4948,145.3,Urban,4
4949,98.44,Urban,4
4950,335.96,Urban,4
4951,215.53,Urban,4
4952,161.9,Urban,4
4953,343.41,Urban,4
4954,401.72,Urban,4
4955,102.45,Urban,4
4956,94.94,Urban,4
4957,180.12,Urban,1
4958,346.71,Urban,1
4959,134.22,Urban,1
4960,184.64,Urban,1
4961,148.44,Urban,1
4962,322.37,Urban,1
4963,144.86,Urban,1
4964,362.47,Urban,1
4965,137.95,Urban,1
4966,409.7,Urban,1
4967,1631.43,Urban,1
4968,98.95,Urban,1
4969,238.49,Urban,1
4970,335.65,Urban,1
4971,203.9,Urban,1
4972,710.19,Urban,1
4973,382.23,Urban,1
4974,165.4,Urban,1
4975,336.57,Urban,1
4976,197.84,Urban,1
4977,118.95,Urban,1
4978,542.37,Urban,1
4979,209.12,Urban,1
4980,429.51,Urban,1
4981,278.68,Urban,1
4982,63.73,Urban,1
4983,158.77,Urban,1
4984,346.28,Urban,1
4985,220.26,Urban,1
4986,257.14,Urban,1
4987,245.32,Urban,1
4988,180.76,Urban,1
4989,175.74,Urban,1
4990,209.71,Urban,1
4991,135.52,Urban,1
4992,161.73,Urban,1
4993,96.59,Urban,1
4994,158.2,Urban,1
4995,127.5,Urban,1
4996,424.79,Urban,1
4997,405.18,Urban,1
4998,487.25,Urban,1
4999,385.9,Urban,1
5000,547.7,Urban,1
5001,218.32,Urban,1
5002,145.83,Urban,1
5003,78.54,Urban,1
5004,187.38,Urban,1
5005,72.06,Urban,1
5006,213.3,Urban,1
5007,158.58,Urban,1
5008,241.34,Urban,1
5009,168.59,Urban,1
5010,270.64,Urban,1
5011,229.7,Urban,1
5012,390.55,Urban,1
5013,322.73,Urban,1
5014,234.1,Urban,1
5015,293.7,Urban,1
5016,67.22,Urban,1
5017,330.72,Urban,1
5018,247.63,Urban,1
5019,722.23,Urban,1
5020,90.5,Urban,1
5021,275.01,Urban,1
5022,405.77,Urban,1
5023,948.9,Urban,1
5024,114,Urban,1
5025,249.25,Urban,1
5026,907.59,Urban,1
5027,324.41,Urban,1
5028,503.84,Urban,1
5029,214.04,Urban,1
5030,277.21,Urban,1
5031,162.23,Urban,1
5032,343.49,Urban,1
5033,71.27,Urban,1
5034,96.5,Urban,1
5035,200.25,Urban,1
5036,45.53,Urban,1
5037,162.5,Urban,1
5038,218.36,Urban,1
5039,231.98,Urban,1
5040,278.71,Urban,1
5041,376.48,Urban,1
5042,282.9,Urban,1
5043,212.58,Urban,1
5044,221.94,Urban,1
5045,449.37,Urban,1
5046,141.21,Urban,1
5047,391.47,Urban,1
5048,400.33,Urban,1
5049,662.18,Urban,1
5050,246.7,Urban,1
5051,124.12,Urban,1
5052,273.85,Urban,1
5053,1143.72,Urban,1
5054,226.81,Urban,1
5055,313.11,Urban,1
5056,263.63,Urban,1
5057,208.05,Urban,1
5058,169.63,Urban,1
5059,323.78,Urban,1
5060,328.05,Urban,1
5061,202.24,Urban,1
5062,187.29,Urban,1
5063,195.02,Urban,1
5064,335.46,Urban,1
5065,129.44,Urban,1
5066,173.32,Urban,1
5067,120.99,Urban,1
5068,489.1,Urban,1
5069,250.44,Urban,1
5070,550.21,Urban,1
5071,365.09,Urban,1
5072,219.52,Urban,1
5073,175.9,Urban,1
5074,1204.1,Urban,1
5075,120.76,Urban,1
5076,51.55,Urban,1
5077,277.47,Urban,1
5078,210.1,Urban,1
5079,230.36,Urban,1
5080,410.66,Urban,1
5081,219.45,Urban,1
5082,332.49,Urban,1
5083,848.88,Urban,1
5084,513.62,Urban,1
5085,136.49,Urban,1
5086,323.57,Urban,1
5087,252.92,Urban,1
5088,486.34,Urban,1
5089,227.44,Urban,1
5090,339.59,Urban,1
5091,703.09,Urban,1
5092,276.31,Urban,1
5093,143.41,Urban,1
5094,580.23,Urban,1
5095,250,Urban,1
5096,303.8,Urban,1
5097,205.94,Urban,1
5098,201.73,Urban,1
5099,137.05,Urban,1
5100,108.55,Urban,1
5101,299.82,Urban,1
5102,95.46,Urban,1
5103,514.02,Urban,1
5104,219.76,Urban,1
5105,103.55,Urban,1
5106,193.5,Urban,1
5107,236.65,Urban,1
5108,280.39,Urban,1
5109,181.53,Urban,1
5110,147.99,Urban,1
5111,259.42,Urban,1
5112,140.87,Urban,1
5113,77.55,Urban,1
5114,485.87,Urban,1
5115,137.31,Urban,1
5116,78.28,Urban,1
5117,73.15,Urban,1
5118,396.05,Urban,1
5119,254.98,Urban,1
5120,125.22,Urban,1
5121,138.03,Urban,1
5122,482.12,Urban,1
5123,166.72,Urban,1
5124,307.34,Urban,1
5125,275.7,Urban,1
5126,240.39,Urban,1
5127,565.39,Urban,1
5128,277.21,Urban,1
5129,110.35,Urban,1
5130,109.5,Urban,1
5131,202.1,Urban,1
5132,358.87,Urban,1
5133,287.39,Urban,1
5134,275.32,Urban,1
5135,259.52,Urban,1
5136,667.69,Urban,1
5137,310.7,Urban,1
5138,129.86,Urban,1
5139,101.28,Urban,1
5140,219.13,Urban,1
5141,114.2,Urban,1
5142,118.81,Urban,1
5143,412.68,Urban,1
5144,255.17,Urban,1
5145,402.89,Urban,1
5146,188.73,Urban,1
5147,125.1,Urban,1
5148,77.2,Urban,1
5149,411.03,Urban,1
5150,186.64,Urban,1
5151,181.11,Urban,1
5152,133.9,Urban,1
5153,155.45,Urban,1
5154,300.08,Urban,1
5155,268.34,Urban,1
5156,187.45,Urban,1
5157,125.52,Urban,1
5158,509.22,Urban,1
5159,118.96,Urban,1
5160,192.78,Urban,1
5161,181.93,Urban,1
5162,267.7,Urban,1
5163,265.62,Urban,1
5164,250.46,Urban,1
5165,415.43,Urban,1
5166,185.39,Urban,1
5167,209.32,Urban,1
5168,316.46,Urban,1
5169,211.36,Urban,1
5170,454.66,Urban,1
5171,172.13,Urban,1
5172,344.39,Urban,1
5173,334.76,Urban,1
5174,401.93,Urban,1
5175,513.61,Urban,1
5176,134.77,Urban,1
5177,83.76,Urban,1
5178,190.14,Urban,1
5179,200.35,Urban,1
5180,386.73,Urban,1
5181,326.91,Urban,1
5182,198.32,Urban,1
5183,232.5,Urban,1
5184,174.18,Urban,1
5185,364.01,Urban,1
5186,211.42,Urban,1
5187,368.49,Urban,1
5188,200,Urban,1
5189,402.58,Urban,1
5190,219.17,Urban,1
5191,130.12,Urban,1
5192,231.42,Urban,1
5193,162.69,Urban,1
5194,410.36,Urban,1
5195,170.54,Urban,1
5196,163.71,Urban,1
5197,615.36,Urban,1
5198,434.73,Urban,1
5199,525.62,Urban,1
5200,226.66,Urban,1
5201,197.55,Urban,1
5202,150.3,Urban,1
5203,106.59,Urban,1
5204,403.79,Urban,1
5205,322.2,Urban,1
5206,1355.19,Urban,1
5207,268.65,Urban,1
5208,108.39,Urban,1
5209,321.53,Urban,7
5210,443.43,Urban,7
5211,359.98,Urban,7
5212,268.41,Urban,7
5213,1286.72,Urban,7
5214,810.14,Urban,7
5215,528.38,Urban,7
5216,349.86,Urban,7
5217,331.67,Urban,7
5218,425.73,Urban,7
5219,452.73,Urban,7
5220,691.6,Urban,7
5221,866.32,Urban,7
5222,341.22,Urban,7
5223,135.73,Urban,7
5224,165.71,Urban,7
5225,729.06,Urban,7
5226,297.03,Urban,7
5227,729.98,Urban,7
5228,314.8,Urban,7
5229,944.75,Urban,7
5230,849.78,Urban,7
5231,1392.31,Urban,7
5232,572.22,Urban,7
5233,290.97,Urban,7
5234,552.96,Urban,7
5235,256.69,Urban,7
5236,254.57,Urban,7
5237,315.33,Urban,7
5238,526.81,Urban,7
5239,498.3,Urban,7
5240,716.27,Urban,7
5241,277.36,Urban,7
5242,857.54,Urban,7
5243,108.04,Urban,7
5244,583.77,Urban,7
5245,195.74,Urban,7
5246,394.22,Urban,7
5247,413.44,Urban,7
5248,1796.31,Urban,7
5249,315.97,Urban,7
5250,277.86,Urban,7
5251,198.34,Urban,7
5252,545.6,Urban,7
5253,283,Urban,7
5254,113.75,Urban,7
5255,178.45,Urban,7
5256,266.63,Urban,7
5257,307.82,Urban,7
5258,914.7,Urban,7
5259,469.85,Urban,7
5260,493.63,Urban,7
5261,266.67,Urban,7
5262,290.77,Urban,7
5263,249.64,Urban,7
5264,518.38,Urban,7
5265,282.14,Urban,7
5266,519.97,Urban,7
5267,1017.2,Urban,7
5268,179.24,Urban,7
5269,189.99,Urban,7
5270,562.89,Urban,7
5271,1005.05,Urban,7
5272,264.94,Urban,7
5273,612.78,Urban,7
5274,531.11,Urban,7
5275,118.98,Urban,7
5276,603.22,Urban,7
5277,165.84,Urban,7
5278,458.23,Urban,7
5279,1091.91,Urban,7
5280,922.45,Urban,7
5281,339.32,Urban,7
5282,462.7,Urban,7
5283,401.42,Urban,7
5284,876.54,Urban,7
5285,733.54,Urban,7
5286,643.25,Urban,7
5287,182.72,Urban,7
5288,406.85,Urban,7
5289,95.42,Urban,7
5290,527.77,Urban,7
5291,726.91,Urban,7
5292,779.6,Urban,7
5293,415.45,Urban,7
5294,188.11,Urban,7
5295,407.55,Urban,7
5296,254.64,Urban,7
5297,690,Urban,7
5298,377.15,Urban,7
5299,979.41,Urban,7
5300,412.55,Urban,7
5301,496.06,Urban,7
5302,564.52,Urban,7
5303,305.1,Urban,7
5304,565.96,Urban,7
5305,82.62,Urban,7
5306,376.34,Urban,7
5307,453.73,Urban,7
5308,795.33,Urban,7
5309,163.72,Urban,7
5310,795.7,Urban,7
5311,390.51,Urban,7
5312,247.27,Urban,7
5313,143.97,Urban,7
5314,415.79,Urban,7
5315,468.76,Urban,7
5316,369.56,Urban,7
5317,173.97,Urban,7
5318,683.69,Urban,7
5319,661.89,Urban,7
5320,456.58,Urban,7
5321,192.86,Urban,7
5322,167.73,Urban,7
5323,267,Urban,7
5324,401.38,Urban,7
5325,206.6,Urban,7
5326,665.5,Urban,7
5327,252.15,Urban,7
5328,236.94,Urban,7
5329,142.03,Urban,7
5330,772.29,Urban,7
5331,437.57,Urban,7
5332,740.66,Urban,7
5333,234.91,Urban,7
5334,884.91,Urban,7
5335,269.14,Urban,7
5336,291.53,Urban,7
5337,305.55,Urban,7
5338,294.17,Urban,7
5339,386.6,Urban,7
5340,348.73,Urban,7
5341,171.02,Urban,7
5342,605.96,Urban,7
5343,1513.62,Urban,7
5344,1007.58,Urban,7
5345,215.31,Urban,7
5346,147.97,Urban,7
5347,234.11,Urban,7
5348,154.26,Urban,7
5349,236.85,Urban,7
5350,104.33,Urban,7
5351,117.52,Urban,7
5352,253.13,Urban,7
5353,456.39,Urban,7
5354,172.18,Urban,7
5355,793.03,Urban,7
5356,1287.47,Urban,7
5357,421.3,Urban,7
5358,408.15,Urban,7
5359,197.76,Urban,7
5360,491.25,Urban,7
5361,526.41,Urban,7
5362,315.82,Urban,7
5363,1092.75,Urban,7
5364,294.06,Urban,7
5365,401.68,Urban,7
5366,973.77,Urban,7
5367,352.49,Urban,7
5368,336.81,Urban,7
5369,368.85,Urban,7
5370,546.29,Urban,7
5371,467.5,Urban,7
5372,832.64,Urban,7
5373,305.83,Urban,7
5374,359.1,Urban,7
5375,191.87,Urban,7
5376,308.63,Urban,7
5377,632.96,Urban,7
5378,719.52,Urban,7
5379,312.72,Urban,7
5380,366.03,Urban,7
5381,375.07,Urban,7
5382,325.53,Urban,7
5383,175.33,Urban,7
5384,224.51,Urban,7
5385,1309.69,Urban,7
5386,424.11,Urban,7
5387,263.45,Urban,7
5388,157.72,Urban,7
5389,634.78,Urban,7
5390,208.03,Urban,7
5391,262.44,Urban,7
5392,371.48,Urban,7
5393,195.57,Urban,7
5394,182.1,Urban,7
5395,441.75,Urban,7
5396,390.99,Urban,7
5397,340.88,Urban,7
5398,284.5,Urban,7
5399,202.23,Urban,7
5400,466.13,Urban,7
5401,235.48,Urban,7
5402,354.04,Urban,7
5403,379.98,Urban,7
5404,514.48,Urban,7
5405,582.19,Urban,7
5406,260.43,Urban,7
5407,227.86,Urban,7
5408,710.28,Urban,7
5409,203.21,Urban,7
5410,854.76,Urban,7
5411,612.4,Urban,7
5412,139.72,Urban,7
5413,294.38,Urban,7
5414,306.58,Urban,7
5415,205.31,Urban,7
5416,713.91,Urban,7
5417,1144.27,Urban,7
5418,415.97,Urban,7
5419,437.45,Urban,7
5420,192.59,Urban,7
5421,522.59,Urban,7
5422,534.2,Urban,7
5423,439.23,Urban,7
5424,404.98,Urban,7
5425,425.46,Urban,7
5426,236.63,Urban,7
5427,276.47,Urban,7
5428,343.22,Urban,7
5429,260.83,Urban,7
5430,215.16,Urban,7
5431,992.33,Urban,7
5432,371.71,Urban,7
5433,767.47,Urban,7
5434,552.49,Urban,7
5435,174.22,Urban,7
5436,304.06,Urban,7
5437,592.03,Urban,7
5438,466.97,Urban,7
5439,360.08,Urban,7
5440,803.47,Urban,7
5441,287.83,Urban,7
5442,145.94,Urban,7
5443,516.99,Urban,7
5444,420.97,Urban,7
5445,252.47,Urban,7
5446,168.25,Urban,7
5447,432.07,Urban,7
5448,193.33,Urban,7
5449,206.74,Urban,7
5450,1097.16,Urban,7
5451,204.38,Urban,7
5452,215.45,Urban,7
5453,334.03,Urban,7
5454,203.47,Urban,7
5455,311.02,Urban,7
5456,2041.65,Urban,7
5457,294.33,Urban,7
5458,1572,Urban,7
5459,401.08,Urban,7
5460,241.89,Urban,7
5461,466.26,Urban,7
5462,323.42,Urban,7
5463,335.66,Urban,7
5464,889.18,Urban,7
5465,1109.65,Urban,7
5466,367.71,Urban,7
5467,269.5,Urban,7
5468,382.08,Urban,7
5469,539.95,Urban,7
